internship_id,date_time,profile,company,location,start_date,stipend,duration,apply_by_date,offer,education,skills,perks
2025WSHP3878,9/28/2025 10:04,Sales and Marketing,Ayushi Rajawat,Pune,Immediately,"₹ 10,000 - 25,000 /month",3 Months,6 Oct' 25,Nothing,Not Specified,"Canva, Community Management, Content Marketing, Design Thinking, English Proficiency (Spoken), English Proficiency (Written), Marketing Campaigns, Marketing Strategies","Certificate, Flexible, Letter Of Recommendation"
2025WSHP3879,9/27/2025 21:51,Business Development (Sales),4x4 Advisory Services Private Limited,Noida,Immediately,"₹ 12,000 - 15,000 /month",6 Months,5 Oct' 25,Nothing,Not Specified,"Client Relationship Management (CRM), Marketing Strategies, Market research, MS-PowerPoint","Certificate, 5 Days A Week"
2025WSHP3880,9/27/2025 23:12,Trainee - Marketing (Live Events),BookMyShow,Mumbai,Not Available,Not Available,6 Months,8 Dec' 25,Nothing,Not Specified,"Decision making, Marketing, Marketing Campaigns, Multitasking, Project Management",Not Available
2025WSHP3881,9/27/2025 21:07,Equity Analyst,Northbrick Ventures Private Limited,Noida,Immediately,"₹ 8,500 - 10,000 /month",6 Months,24 Oct' 25,Nothing,"1. Only graduates in Finance, Economics, Commerce, or Quantitative fields.","Data Analysis, Financial Modeling, Market research, MS-Excel, Portfolio Management, Report Writing, Stock Trading",Certificate
2025WSHP3882,9/21/2025 15:32,Front End Development,Xobin Technologies Private Limited,Work from home,Immediately,"₹ 7,000 - 10,000 /month",6 Months,9 Oct' 25,Nothing,Not Specified,WordPress,"Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP3883,9/21/2025 15:31,Digital Marketing,ViralBlues,Work from home,Immediately,"₹ 1,000 - 1,200 /month",1 Month,9 Oct' 25,Nothing,Not Specified,"Digital Marketing, Facebook Marketing, Instagram Marketing, Social Media Marketing","Certificate, Flexible, Letter Of Recommendation"
2025WSHP3884,9/21/2025 14:58,Business Development (Sales),Mocom,Work from home,Immediately,"₹ 11,000 - 52,000 /month",3 Months,18 Oct' 25,Nothing,Not Specified,"Effective Communication, Interpersonal skills, Sales, Sales Strategy","Certificate, Flexible, Letter Of Recommendation"
2025WSHP3885,9/21/2025 14:47,Chartered Accountancy (CA),Niviverse Technologies Private Limited,Work from home,Immediately,"₹ 25,000 /month",6 Months,16 Oct' 25,Nothing,Not Specified,"Accounting, GST, Income Tax, MS-Excel, Tally",Not Available
2025WSHP3886,9/27/2025 22:00,Backend Developer,Venue,Faridabad,Immediately,"₹ 3,000 - 12,500 /month",6 Months,1 Oct' 25,Nothing,Not Specified,"Express.js, MongoDB, MySQL, Node.js, Socket.IO","Certificate, Letter Of Recommendation"
2025WSHP3887,9/21/2025 15:37,Video Editing/Making,Learn Transformation,Work from home,Immediately,"₹ 1,000 - 2,000 /month",3 Months,8 Oct' 25,Nothing,Not Specified,"Content Marketing, Digital Marketing, Instagram Marketing, Social Media Marketing, Video Editing, Video Making","Certificate, Flexible, 5 Days A Week"
2025WSHP3888,9/27/2025 22:30,Campus Ambassador,Supplybox,Mumbai,Immediately,Not Available,2 Months,8 Oct' 25,Nothing,Not Specified,"Effective Communication, Interpersonal skills, Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, Mentorship"
2025WSHP3889,9/27/2025 21:44,Content and Social Media Marketing,Webgross,Delhi,Immediately,"₹ 3,000 - 6,000 /month",3 Months,8 Oct' 25,Nothing,Not Specified,"Content Editing, Content Marketing, Digital Marketing, Social Media Marketing","Certificate, Letter Of Recommendation"
2025WSHP3890,9/27/2025 21:28,Associate Consultant,Tisteps Private Limited,Chennai,Immediately,"₹ 20,000 - 35,000 /month",6 Months,6 Nov' 25,Nothing,Not Specified,"Business Research, Consulting, MS-Excel, MS-Office, Power BI","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP3891,9/21/2025 15:54,UI/UX Design,AZ ALPHA TECH SOLUTIONS PRIVATE LIMITED,Work from home,Immediately,"₹ 20,000 - 30,000 /month",4 Months,1 Oct' 25,Nothing,Not Specified,"Adobe After Effects, Adobe Illustrator, Adobe Photoshop, UI & UX Design, Wireframing",Flexible
2025WSHP3892,9/27/2025 20:14,Graphic Design,Pereyan LLP,Bangalore,Immediately,"₹ 10,000 - 15,000 /month",6 Months,24 Oct' 25,Nothing,Not Specified,"Adobe Creative Suite, Adobe Illustrator, Adobe Photoshop, Adobe Premiere Pro, Audio Editing, Facebook Ads, Instagram Marketing, Social Media Marketing",Not Available
2025WSHP3893,9/27/2025 22:20,Digital Marketing,Techvint Private Limited,Hyderabad,Immediately,"₹ 10,000 - 20,000 /month",3 Months,Not Available,Nothing,Not Specified,"Digital Marketing, Facebook Marketing, Instagram Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO)",Certificate
2025WSHP3894,9/27/2025 21:37,Operations,Quick Clean Private Limited,Gurgaon,Immediately,"₹ 5,000 /month",6 Months,11 Oct' 25,Nothing,"3. Coordinate with local vendors by gathering quotations, shortlisting options, and maintaining an updated vendor master list.","English Proficiency (Spoken), MS-Excel, Vendor Management",Certificate
2025WSHP3895,9/27/2025 21:50,Video Editing/Making,Reliable Allied Services,Delhi,Immediately,"₹ 6,000 - 6,001 /month",6 Months,26 Oct' 25,Nothing,Not Specified,"Digital Marketing, English Proficiency (Spoken), Graphic Design, Video Editing","Certificate, Letter Of Recommendation, 5 Days A Week"
2025WSHP3896,9/21/2025 16:09,Content Writing,Big Internet E-commerce Private Limited,Work from home,Immediately,"₹ 5,000 - 10,000 /month",3 Months,Not Available,Nothing,Not Specified,"Creative Writing, Digital Marketing, English Proficiency (Spoken), English Proficiency (Written), Social Media Marketing",Not Available
2025WSHP3897,9/28/2025 9:56,Supply Chain Management (SCM),Farmdidi,Pune,Immediately,"₹ 10,000 - 10,001 /month",3 Months,16 Oct' 25,Nothing,"1. Bachelor’s degree in Supply Chain Management, Business Administration, or related field","Operations, Procurement, Vendor Management, Vendor Negotiation","Certificate, Flexible, Letter Of Recommendation"
2025WSHP3898,9/21/2025 15:41,Cybersecurity Specialist – Penetration Testing & Vulnerability Assessment,Achieve Point Private Limited,Work from home,Immediately,"₹ 6,000 - 12,900 /month",2 Months,6 Oct' 25,Nothing,Not Specified,Ethical Hacking,"Certificate, Flexible, Letter Of Recommendation"
2025WSHP3899,9/27/2025 21:47,Content and Social Media Marketing,Elare Decor,Delhi,Immediately,"₹ 5,000 - 7,000 /month",2 Months,8 Oct' 25,Nothing,Not Specified,"Content Editing, Graphic Design, Instagram Ads, Instagram Marketing, Video Editing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP3900,9/27/2025 22:33,International Business Development,Sperta Consulting LLP,Mumbai,Immediately,"₹ 15,000 - 22,000 /month",6 Months,26 Oct' 25,Nothing,"1. Assist in building and maintaining relationships with students, parents, and academic institutions.","Counseling, English Proficiency (Spoken), English Proficiency (Written)","Certificate, Letter Of Recommendation, 5 Days A Week"
2025WSHP3901,9/27/2025 22:04,Accounting,Kalaniddhi Engineers,Gurgaon,Immediately,"₹ 10,000 - 12,000 /month",6 Months,Not Available,Nothing,Not Specified,"Accounting, Effective Communication, MS-Excel, Tally",Not Available
2025WSHP3902,9/27/2025 23:15,Nothing,Nothing,Not Available,Not Available,Not Available,Not Available,Not Available,Nothing,Not Specified,Not Available,Not Available
2025WSHP3903,9/27/2025 20:16,Video Editing/Making,Illumora.co,Bangalore,Immediately,"₹ 2,000 - 6,000 /month",3 Months,16 Oct' 25,Nothing,Not Specified,"Adobe Illustrator, Adobe Photoshop, Adobe Premiere Pro, DaVinci Resolve, Final Cut Pro, Video Editing, Video Making","Certificate, Flexible, Mentorship, 5 Days A Week"
2025WSHP3904,9/27/2025 21:57,Business Development (Sales),BUCKSTRADERS LLP,Delhi,Immediately,"₹ 12,000 - 25,000 /month",3 Months,2 Oct' 25,Nothing,Not Specified,"Sales, Social Media Marketing, Stock Trading","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP3905,9/21/2025 16:13,Artificial Intelligence (AI),LSOYS Games & Apps,Work from home,Immediately,"₹ 1,000 /month",6 Months,Not Available,Nothing,Not Specified,"Artificial intelligence, Natural Language Processing (NLP), Neural Networks, Python","Certificate, Letter Of Recommendation"
2025WSHP3906,9/27/2025 22:30,Event Reachout Executive And Marketing,Innovative Enterprises (ESFE),Mumbai,Immediately,"₹ 5,000 /month",3 Months,Not Available,Nothing,Not Specified,"Effective Communication, Interpersonal skills, MS-Excel","Certificate, Flexible, Letter Of Recommendation"
2025WSHP3907,9/27/2025 21:28,AI Agent Development,Tisteps Private Limited,Chennai,Immediately,"₹ 30,000 - 40,000 /month",6 Months,5 Nov' 25,Nothing,Not Specified,"APIs, Artificial intelligence, LLM evaluation, PyTorch","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP3908,9/27/2025 22:40,Video Editing/Making,Nexus Infosys,Mumbai,Immediately,"₹ 10,000 - 15,000 /month",3 Months,19 Oct' 25,Nothing,Not Specified,"Adobe Illustrator, Adobe Photoshop, Adobe Premiere Pro, Capcut, Final Cut Pro, Video Editing, Video Making","Certificate, Letter Of Recommendation"
2025WSHP3909,9/21/2025 16:06,Business Development (Sales),Skydora Life,Work from home,Immediately,"₹ 2,500 /month",3 Months,Not Available,Nothing,Not Specified,"Client Interaction, Effective Communication, Sales Management","Certificate, Letter Of Recommendation"
2025WSHP3910,9/21/2025 14:54,Recruitment,Leadgenerator,Work from home,Immediately,"₹ 10,000 /month",2 Months,19 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), MS-Office","Certificate, Letter Of Recommendation, 5 Days A Week"
2025WSHP3911,9/27/2025 22:17,Student Engagement - Physics,Bookmark Projects Trust (DoScience),Hyderabad,Immediately,"₹ 15,000 /month",3 Months,8 Oct' 25,Nothing,1. Manage and engage with student groups.,"Effective Communication, English Proficiency (Spoken), MS-Office, Physics, Time Management","Certificate, Letter Of Recommendation"
2025WSHP3912,9/27/2025 23:21,Associate - Client Service,McKinsey & Company,Chennai,Not Available,Not Available,2 Months,27 Oct' 25,Nothing,"1. Educational background: Enrolled in an advanced graduate degree program (e.g., MBA, PhD); requirements may vary by location or practice.","Data Analysis, Decision making, Effective Communication, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-PowerPoint, Time Management",Mentorship
2025WSHP3913,9/27/2025 21:23,Fundraising & Communications,Hamari Pahchan NGO,Delhi,Immediately,"₹ 3,000 - 6,000 /month",3 Months,17 Oct' 25,Nothing,"1. Currently pursuing or recently completed a bachelor’s or master’s in mass communication/journalism, marketing/public relations, business administration/management, social work/development studies, English/media studies, etc.","Collaboration, Coordination, Document Management, Document Review, Effective Communication, Event Management, Interpersonal skills, Leadership","Certificate, Flexible, Letter Of Recommendation"
2025WSHP3914,9/27/2025 20:36,Content and Social Media Marketing,CXO Branding,Bangalore,Immediately,"₹ 9,000 - 21,000 /month",3 Months,8 Oct' 25,Nothing,Not Specified,"Branding, Product Lifecycle Management(PLM), Search Engine Optimization (SEO), Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP3915,9/21/2025 16:04,Online Marketing,Pawzz Foundation,Work from home,Immediately,"₹ 1,500 - 10,000 /month",2 Weeks,Not Available,Nothing,Not Specified,"Business Research, Content Marketing, Data Analysis, Digital Marketing, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Facebook Marketing","Certificate, Flexible, Letter Of Recommendation"
2025WSHP3916,9/27/2025 22:18,Business Development (Sales),THE PATTERNS COMPANY,Hyderabad,Immediately,"₹ 20,000 - 35,000 /month",6 Months,2 Oct' 25,Nothing,Not Specified,English Proficiency (Spoken),"Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP3917,9/27/2025 20:34,Web Development,Tisteps Private Limited,Chennai,Immediately,"₹ 30,000 - 40,000 /month",6 Months,31 Oct' 25,Nothing,Not Specified,"Bootstrap, JavaScript, jQuery, Node.js, PHP, React","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP3918,9/27/2025 23:08,Recruitment Consultant,Michael Page,Mumbai,Immediately,"₹ 10,000 - 15,000 /month",3 Months,Not Available,Nothing,Not Specified,"Client Interaction, Effective Communication, Market research, MS-Office, Recruitment","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP3919,9/27/2025 21:14,Content and Social Media Marketing,Transitley,Delhi,Immediately,"₹ 2,000 - 2,500 /month",3 Months,22 Oct' 25,Nothing,Not Specified,"Adobe Photoshop, Adobe Premiere Pro, Canva, DaVinci Resolve, Photography, Video Editing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP3920,9/27/2025 20:52,Telecalling,Golden Brick Radix Private Limited,Gurgaon,Immediately,"₹ 7,000 - 15,000 /month",3 Months,18 Oct' 25,Nothing,Not Specified,Hindi Proficiency (Spoken),Not Available
2025WSHP3921,9/21/2025 16:14,Video Editing/Making,CBS Ventures,Work from home,Immediately,"₹ 6,000 - 11,000 /month",3 Months,Not Available,Nothing,Not Specified,"Effective Communication, Video Editing",Not Available
2025WSHP3922,9/21/2025 16:13,Human Resources (HR),Artklim,Work from home,Immediately,"₹ 5,000 - 7,000 /month",6 Months,Not Available,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office","Certificate, Flexible, Letter Of Recommendation"
2025WSHP3923,9/27/2025 21:26,SEO Content,Park+,Gurgaon,Immediately,"₹ 15,000 /month",6 Months,16 Oct' 25,Nothing,Not Specified,"Content Writing, Search Engine Optimization (SEO), WordPress","Certificate, Letter Of Recommendation, 5 Days A Week"
2025WSHP3924,9/27/2025 22:37,Real Estate Inspection Executive,Amanprit Singh Abbott,Mumbai,Immediately,"₹ 8,000 - 10,000 /month",6 Months,23 Oct' 25,Nothing,Not Specified,"MS-Excel, MS-Office","Certificate, Flexible"
2025WSHP3925,9/28/2025 9:52,Relationship Trainee,Apvanam Solution,Delhi,Immediately,"₹ 10,700 - 17,000 /month",6 Months,25 Oct' 25,Nothing,Not Specified,"Effective Communication, Marketing, Sales, Time Management","Certificate, Letter Of Recommendation"
2025WSHP3926,9/27/2025 22:28,Digital Illustrator,Simit Bhagat Studios,Mumbai,Immediately,"₹ 8,500 - 10,000 /month",3 Months,24 Oct' 25,Nothing,Not Specified,"Adobe After Effects, Adobe Illustrator, Adobe InDesign, Adobe Photoshop","Certificate, Letter Of Recommendation, 5 Days A Week"
2025WSHP3927,9/27/2025 22:52,Finance & Accounting,Standard Oil Corporation,Pune,Immediately,"₹ 2,000 - 2,500 /month",6 Months,12 Oct' 25,Nothing,Not Specified,"Accounting, Financial Modeling","Certificate, Letter Of Recommendation"
2025WSHP3928,9/27/2025 21:06,Legal Research,Janus Law Associates,Delhi,Immediately,"₹ 2,500 /month",3 Months,24 Oct' 25,Nothing,Not Specified,"Artificial intelligence, Computer skills, English Proficiency (Spoken), English Proficiency (Written), MS-Word","Certificate, Flexible"
2025WSHP3929,9/27/2025 22:52,Marketing,Thryve Z,Chennai,Immediately,"₹ 5,000 - 15,000 /month",4 Weeks,12 Oct' 25,Nothing,Not Specified,"Community Management, Leadership, Market research, Networking","Certificate, Flexible, Letter Of Recommendation"
2025WSHP3930,9/27/2025 20:41,Administration,Tisteps Private Limited,Chennai,Immediately,"₹ 10,000 - 15,000 /month",3 Months,23 Oct' 25,Nothing,Not Specified,"Configuration Management, MS-Access, MS-Excel, MS-Office, MS-PowerPoint, SYSTEM ADMINISTRATOR, Troubleshooting","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP3931,9/21/2025 14:54,Graphic Design,DR Sports Management LLP,Work from home,Immediately,"₹ 13,000 /month",6 Months,19 Oct' 25,Nothing,Not Specified,Video Editing,Not Available
2025WSHP3932,9/27/2025 21:38,Social Media Marketing,Graveiens Eduservices Private Limited,Delhi,Immediately,"₹ 8,000 - 10,000 /month",3 Months,11 Oct' 25,Nothing,Not Specified,"Creative Writing, Digital Marketing, Effective Communication, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Facebook Marketing, Instagram Marketing",Certificate
2025WSHP3933,9/27/2025 22:20,Media & Public Relations (PR),Tisteps Private Limited,Chennai,Immediately,"₹ 20,000 - 30,000 /month",6 Months,15 Oct' 25,Nothing,Not Specified,"Creative Writing, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP3934,9/27/2025 21:30,Digital Marketing,Ocean Tech Zone,Delhi,Immediately,"₹ 6,000 - 10,000 /month",6 Months,15 Oct' 25,Nothing,Not Specified,"Facebook Ads, Search Engine Optimization (SEO), Social Media Marketing","Certificate, Letter Of Recommendation"
2025WSHP3935,9/27/2025 20:18,Content Writing,Nextwebi IT Solutions Private Limited,Bangalore,Immediately,"₹ 20,000 - 21,001 /month",3 Months,26 Oct' 25,Nothing,"1. Educational Background: Bachelor’s degree (pursuing or completed) in English, Journalism, Mass Communication, Marketing, or any field with strong writing exposure.","Creative Writing, English Proficiency (Spoken)","Certificate, Letter Of Recommendation"
2025WSHP3936,9/27/2025 23:19,Nothing,Nothing,Not Available,Not Available,Not Available,Not Available,Not Available,Nothing,Not Specified,Not Available,Not Available
2025WSHP3937,9/27/2025 22:28,Visual Design,Medius Technologies Private Limited,Thane,Immediately,"₹ 9,500 - 10,000 /month",6 Months,8 Oct' 25,Nothing,"4. are from Thane, Navi Mumbai, Mumbai only",Design Thinking,"Certificate, Letter Of Recommendation"
